-721.08435, -159.42728, 155.87958
-700.8003, -172.60242, 192.15358
-720.2701, -133.70229, 170.02142
-721.08435, -159.42728, 155.87958
-700.8003, -172.60242, 192.15358
-698.97284, -147.37567, 162.09955
-721.08435, -159.42728, 155.87958
-720.2701, -133.70229, 170.02142
-698.97284, -147.37567, 162.09955
-640.64343, -159.98407, 102.68251
-665.6892, -149.82465, 95.05344
-656.16235, -128.62428, 105.07755
-640.64343, -159.98407, 102.68251
-656.16235, -128.62428, 105.07755
-622.2136, -125.88227, 129.46458
-640.64343, -159.98407, 102.68251
-602.21246, -159.4148, 131.42807
-622.2136, -125.88227, 129.46458
-686.7489, -164.40776, 118.041824
-663.37616, -166.32292, 153.43668
-679.9096, -135.05167, 120.63466
-686.7489, -164.40776, 118.041824
-663.37616, -166.32292, 153.43668
-698.97284, -147.37567, 162.09955
-686.7489, -164.40776, 118.041824
-665.6892, -149.82465, 95.05344
-679.9096, -135.05167, 120.63466
-686.7489, -164.40776, 118.041824
-679.9096, -135.05167, 120.63466
-698.97284, -147.37567, 162.09955
-663.37616, -166.32292, 153.43668
-679.9096, -135.05167, 120.63466
-698.97284, -147.37567, 162.09955
-663.37616, -166.32292, 153.43668
-698.97284, -147.37567, 162.09955
-664.77673, -142.44254, 171.8829
-663.37616, -166.32292, 153.43668
-664.77673, -142.44254, 171.8829
-622.8155, -150.80908, 169.56976
-861.66486, -92.83897, 141.6499
-814.858, -78.64214, 144.31128
-838.9636, -64.40384, 146.66562
-861.66486, -92.83897, 141.6499
-875.9645, -69.90201, 125.0755
-838.9636, -64.40384, 146.66562
-795.43665, -126.32331, 151.25798
-773.6547, -89.78518, 143.92722
-798.1119, -103.37176, 171.9306
-795.43665, -126.32331, 151.25798
-791.9495, -137.00014, 181.939
-762.6996, -117.73692, 186.39389
-795.43665, -126.32331, 151.25798
-798.1119, -103.37176, 171.9306
-762.6996, -117.73692, 186.39389
-814.858, -78.64214, 144.31128
-838.9636, -64.40384, 146.66562
-803.58136, -57.61881, 124.81666
-814.858, -78.64214, 144.31128
-838.9636, -64.40384, 146.66562
-820.33624, -87.55373, 180.34982
-814.858, -78.64214, 144.31128
-803.58136, -57.61881, 124.81666
-773.6547, -89.78518, 143.92722
-814.858, -78.64214, 144.31128
-773.6547, -89.78518, 143.92722
-798.1119, -103.37176, 171.9306
-814.858, -78.64214, 144.31128
-820.33624, -87.55373, 180.34982
-798.1119, -103.37176, 171.9306
-814.858, -78.64214, 144.31128
-798.1119, -103.37176, 171.9306
-799.93884, -66.49943, 177.13199
-875.9645, -69.90201, 125.0755
-863.33344, -41.703026, 148.6796
-879.3923, -31.167246, 126.155426
-875.9645, -69.90201, 125.0755
-863.33344, -41.703026, 148.6796
-838.9636, -64.40384, 146.66562
-863.33344, -41.703026, 148.6796
-879.3923, -31.167246, 126.155426
-874.09564, -7.318025, 169.1398
-863.33344, -41.703026, 148.6796
-879.3923, -31.167246, 126.155426
-854.14984, 4.450196, 138.0916
-863.33344, -41.703026, 148.6796
-838.9636, -64.40384, 146.66562
-843.8851, -25.800434, 175.74153
-863.33344, -41.703026, 148.6796
-843.8851, -25.800434, 175.74153
-854.14984, 4.450196, 138.0916
-907.4573, -5.178332, 136.15314
-879.3923, -31.167246, 126.155426
-874.09564, -7.318025, 169.1398
-838.9636, -64.40384, 146.66562
-823.9555, -21.505095, 147.94061
-843.8851, -25.800434, 175.74153
-803.58136, -57.61881, 124.81666
-782.594, -55.065975, 152.36028
-773.6547, -89.78518, 143.92722
-805.5949, -44.474884, 148.04173
-782.594, -55.065975, 152.36028
-800.15643, -17.71559, 132.66002
-805.5949, -44.474884, 148.04173
-782.594, -55.065975, 152.36028
-781.0693, -24.22321, 155.71585
-805.5949, -44.474884, 148.04173
-782.594, -55.065975, 152.36028
-774.1813, -42.570663, 175.58907
-805.5949, -44.474884, 148.04173
-800.15643, -17.71559, 132.66002
-781.0693, -24.22321, 155.71585
-805.5949, -44.474884, 148.04173
-800.15643, -17.71559, 132.66002
-818.5462, -9.795728, 168.2172
-805.5949, -44.474884, 148.04173
-781.0693, -24.22321, 155.71585
-774.1813, -42.570663, 175.58907
-782.594, -55.065975, 152.36028
-800.15643, -17.71559, 132.66002
-781.0693, -24.22321, 155.71585
-782.594, -55.065975, 152.36028
-781.0693, -24.22321, 155.71585
-774.1813, -42.570663, 175.58907
-782.594, -55.065975, 152.36028
-774.1813, -42.570663, 175.58907
-759.28955, -56.80725, 161.56639
-823.9555, -21.505095, 147.94061
-800.15643, -17.71559, 132.66002
-818.5462, -9.795728, 168.2172
-823.9555, -21.505095, 147.94061
-800.15643, -17.71559, 132.66002
-824.8295, 12.23745, 133.69177
-823.9555, -21.505095, 147.94061
-843.8851, -25.800434, 175.74153
-854.14984, 4.450196, 138.0916
-800.15643, -17.71559, 132.66002
-818.5462, -9.795728, 168.2172
-793.5563, 21.354414, 154.96294
-800.15643, -17.71559, 132.66002
-824.8295, 12.23745, 133.69177
-793.5563, 21.354414, 154.96294
-756.4203, -149.25612, 125.95662
-749.19086, -124.04636, 128.68225
-725.4388, -149.07132, 125.39599
-749.19086, -124.04636, 128.68225
-725.4388, -149.07132, 125.39599
-727.01276, -110.284546, 118.30064
-749.19086, -124.04636, 128.68225
-727.01276, -110.284546, 118.30064
-740.8242, -99.103325, 155.52222
-749.19086, -124.04636, 128.68225
-727.01276, -110.284546, 118.30064
-748.43945, -74.36909, 130.49754
-749.19086, -124.04636, 128.68225
-740.8242, -99.103325, 155.52222
-764.0245, -105.033745, 160.70332
-773.6547, -89.78518, 143.92722
-748.43945, -74.36909, 130.49754
-751.9435, -84.558495, 171.48679
-727.01276, -110.284546, 118.30064
-712.00116, -83.547516, 119.70388
-740.8242, -99.103325, 155.52222
-727.01276, -110.284546, 118.30064
-712.00116, -83.547516, 119.70388
-690.21765, -106.21204, 112.4669
-727.01276, -110.284546, 118.30064
-712.00116, -83.547516, 119.70388
-748.43945, -74.36909, 130.49754
-712.00116, -83.547516, 119.70388
-690.21765, -106.21204, 112.4669
-687.6096, -78.816124, 107.77568
-712.00116, -83.547516, 119.70388
-687.6096, -78.816124, 107.77568
-701.44934, -73.02507, 152.06133
-740.8242, -99.103325, 155.52222
-762.6996, -117.73692, 186.39389
-764.0245, -105.033745, 160.70332
-740.8242, -99.103325, 155.52222
-762.6996, -117.73692, 186.39389
-751.9435, -84.558495, 171.48679
-740.8242, -99.103325, 155.52222
-720.2701, -133.70229, 170.02142
-711.72815, -94.45743, 173.377
-740.8242, -99.103325, 155.52222
-751.9435, -84.558495, 171.48679
-711.72815, -94.45743, 173.377
-740.8242, -99.103325, 155.52222
-711.72815, -94.45743, 173.377
-699.175, -111.1465, 159.7039
-665.6892, -149.82465, 95.05344
-656.16235, -128.62428, 105.07755
-668.6905, -106.302925, 100.41048
-665.6892, -149.82465, 95.05344
-668.6905, -106.302925, 100.41048
-679.9096, -135.05167, 120.63466
-656.16235, -128.62428, 105.07755
-690.21765, -106.21204, 112.4669
-668.6905, -106.302925, 100.41048
-656.16235, -128.62428, 105.07755
-668.6905, -106.302925, 100.41048
-654.0856, -102.362465, 127.0002
-690.21765, -106.21204, 112.4669
-668.6905, -106.302925, 100.41048
-687.6096, -78.816124, 107.77568
-690.21765, -106.21204, 112.4669
-668.6905, -106.302925, 100.41048
-679.9096, -135.05167, 120.63466
-690.21765, -106.21204, 112.4669
-679.9096, -135.05167, 120.63466
-699.175, -111.1465, 159.7039
-668.6905, -106.302925, 100.41048
-687.6096, -78.816124, 107.77568
-654.0856, -102.362465, 127.0002
-639.0876, -109.22967, 147.38036
-603.8458, -101.98112, 134.35684
-599.3268, -117.023865, 169.8325
-781.0693, -24.22321, 155.71585
-774.1813, -42.570663, 175.58907
-774.93604, -11.643134, 188.1745
-701.44934, -73.02507, 152.06133
-711.72815, -94.45743, 173.377
-699.175, -111.1465, 159.7039
-701.44934, -73.02507, 152.06133
-711.72815, -94.45743, 173.377
-721.3992, -67.45072, 189.27713
-628.564, -75.123505, 119.79752
-619.19434, -91.43456, 89.45245
-609.34344, -68.419174, 85.810905
-643.81995, -64.449, 137.20291
-672.0952, -96.6875, 159.21666
-670.2335, -66.50229, 177.7892
-643.81995, -64.449, 137.20291
-670.2335, -66.50229, 177.7892
-637.5235, -38.591198, 167.76836
-643.81995, -64.449, 137.20291
-637.5235, -38.591198, 167.76836
-615.94037, -49.479343, 141.82393
-637.36035, -10.857148, 126.79976
-602.83563, -41.477478, 109.27401
-619.3467, -38.52693, 90.4524
-700.8003, -172.60242, 192.15358
-720.2701, -133.70229, 170.02142
-698.97284, -147.37567, 162.09955
-791.9495, -137.00014, 181.939
-783.7983, -118.53672, 207.62885
-747.14526, -145.08565, 197.40825
-820.33624, -87.55373, 180.34982
-856.06104, -76.58113, 178.63226
-834.32117, -54.12954, 196.35089
-798.1119, -103.37176, 171.9306
-762.6996, -117.73692, 186.39389
-764.0245, -105.033745, 160.70332
-783.7983, -118.53672, 207.62885
-747.14526, -145.08565, 197.40825
-754.09076, -128.92497, 234.51617
-783.7983, -118.53672, 207.62885
-775.59454, -108.54594, 228.19814
-754.09076, -128.92497, 234.51617
-799.93884, -66.49943, 177.13199
-772.66254, -85.77002, 186.35005
-759.28955, -56.80725, 161.56639
-818.5462, -9.795728, 168.2172
-806.9852, -19.093447, 198.18591
-774.93604, -11.643134, 188.1745
-818.5462, -9.795728, 168.2172
-806.9852, -19.093447, 198.18591
-786.5971, 12.857294, 181.7722
-818.5462, -9.795728, 168.2172
-774.93604, -11.643134, 188.1745
-786.5971, 12.857294, 181.7722
-818.5462, -9.795728, 168.2172
-793.5563, 21.354414, 154.96294
-786.5971, 12.857294, 181.7722
-834.32117, -54.12954, 196.35089
-844.8205, -31.192472, 201.58118
-806.9852, -19.093447, 198.18591
-806.9852, -19.093447, 198.18591
-774.1813, -42.570663, 175.58907
-774.93604, -11.643134, 188.1745
-806.9852, -19.093447, 198.18591
-774.93604, -11.643134, 188.1745
-786.5971, 12.857294, 181.7722
-762.6996, -117.73692, 186.39389
-751.9435, -84.558495, 171.48679
-745.0873, -111.91924, 209.33438
-751.9435, -84.558495, 171.48679
-711.72815, -94.45743, 173.377
-721.3992, -67.45072, 189.27713
-772.66254, -85.77002, 186.35005
-774.1813, -42.570663, 175.58907
-759.28955, -56.80725, 161.56639
-711.72815, -94.45743, 173.377
-672.0952, -96.6875, 159.21666
-682.1069, -86.37347, 190.8766
-711.72815, -94.45743, 173.377
-682.1069, -86.37347, 190.8766
-699.78186, -84.92569, 211.75963
-745.0873, -111.91924, 209.33438
-775.59454, -108.54594, 228.19814
-754.09076, -128.92497, 234.51617
-672.0952, -96.6875, 159.21666
-682.1069, -86.37347, 190.8766
-649.1695, -92.71219, 184.57048
-672.0952, -96.6875, 159.21666
-682.1069, -86.37347, 190.8766
-670.2335, -66.50229, 177.7892
-672.0952, -96.6875, 159.21666
-649.1695, -92.71219, 184.57048
-657.56335, -109.88717, 203.13231
-672.0952, -96.6875, 159.21666
-649.1695, -92.71219, 184.57048
-670.2335, -66.50229, 177.7892
-682.1069, -86.37347, 190.8766
-649.1695, -92.71219, 184.57048
-670.2335, -66.50229, 177.7892
-682.1069, -86.37347, 190.8766
-699.78186, -84.92569, 211.75963
-670.2335, -66.50229, 177.7892
-635.17017, -88.40058, 162.13329
-590.009, -88.989044, 168.8861
-614.78723, -80.00914, 199.87578
-649.1695, -92.71219, 184.57048
-657.56335, -109.88717, 203.13231
-618.60376, -104.19243, 210.36809
-602.21246, -159.4148, 131.42807
-622.2136, -125.88227, 129.46458
-607.0806, -133.52553, 152.60303
-602.21246, -159.4148, 131.42807
-622.2136, -125.88227, 129.46458
-622.8155, -150.80908, 169.56976
-619.19434, -91.43456, 89.45245
-580.7883, -102.20745, 94.11566
-603.8458, -101.98112, 134.35684
-619.19434, -91.43456, 89.45245
-580.7883, -102.20745, 94.11566
-609.34344, -68.419174, 85.810905
-580.7883, -102.20745, 94.11566
-552.29224, -105.46167, 101.68503
-537.8633, -85.4367, 110.962006
-580.7883, -102.20745, 94.11566
-552.29224, -105.46167, 101.68503
-572.6578, -71.33728, 82.19963
-580.7883, -102.20745, 94.11566
-568.6732, -122.07198, 125.50902
-603.8458, -101.98112, 134.35684
-580.7883, -102.20745, 94.11566
-609.34344, -68.419174, 85.810905
-572.6578, -71.33728, 82.19963
-580.7883, -102.20745, 94.11566
-572.6578, -71.33728, 82.19963
-559.7715, -70.61736, 103.106224
-552.29224, -105.46167, 101.68503
-514.40234, -81.20265, 89.236916
-537.8633, -85.4367, 110.962006
-552.29224, -105.46167, 101.68503
-514.40234, -81.20265, 89.236916
-515.34076, -95.42609, 116.266106
-552.29224, -105.46167, 101.68503
-537.8633, -85.4367, 110.962006
-515.34076, -95.42609, 116.266106
-514.40234, -81.20265, 89.236916
-537.8633, -85.4367, 110.962006
-515.34076, -95.42609, 116.266106
-537.8633, -85.4367, 110.962006
-515.34076, -95.42609, 116.266106
-531.787, -125.2266, 120.61845
